ItemNumber,Upc,MfgModelNumber,Quantity,Allocated,OnSale,Price,CurrentPrice,RetailMap
WI535741220,048702016370,535741220,0,False,False,539,539,0
PMSIG-A8,708279013331,SIG-A8,43,False,False,17.31,17.31,0
PMSKS-A3,708279009358,SKS-A3,2,False,False,19.06,19.06,0
PMAK-A19,708279011023,AK-A19,44,False,False,12,12,0
SV110UL28NOS,011356575845,57584,1,False,False,1290.52,1290.52,0
SYCPX-2TTBKG3,810099570304,CPX-2TTBKG3,0,False,False,184,184,209
DD0219104238055,818773022934,02-191-04238-055,0,False,False,2030,2030,2421
BEJRTXRSV331R10,082442946122,JRTXRSV331R10,1,False,False,1380,1380,1649
HNH004SAT,619835016386,H004SAT,2,False,False,935.87,935.87,0
HNH011D3,619835110046,H011D3,1,False,False,2995.65,2995.65,0
HNH011IF,619835100054,H011IF,0,False,False,2384.78,2384.78,0
GLMF10023,764503100239,MF10023,0,False,False,19.2,19.2,0
GLMF30009,764503300097,MF30009,0,False,False,19.2,19.2,0
GLMF36006,764503360060,MF36006,0,False,False,19.2,19.2,0
GT34687,609224346873,12202,0,False,False,25.88,25.88,0
GT34785,609224347856,12118,0,False,False,809,809,0
GLPI31502,764503315022,PI3150201,1,False,False,440,440,499
GLPI37502,764503375026,PI3750201,0,False,False,455,455,516
GLPI38502,764503385025,PI3850201,0,False,False,455,455,516
GLTAC4065,764503040658,TAC4065,16,False,False,189.9,189.9,0
CZ11461,806703114613,11461,1,False,False,30,30,0
TDR5-741104416,040589028279,R5-741104416,0,False,False,410.08,410.08,0
WBMDX01N303WR8B,747115440955,MDX01N303WR8B,0,False,False,2395.94,2395.94,2799
WCACPFS45SS,810025501891,ACP-FS-45-SS,37,False,True,2575.63,2323.63,3487
WCCQBEFS45,810025508500,CQBE-FS-45,0,False,False,3279.45,3279.45,4244
WCWCQBCTACA,810025503345,WCQBC-T-ACA,0,False,False,2829.73,2829.73,3662
WCWPEAASCAAB,810025506766,WPE-A-ASCAALL BLK,15,False,False,3797.18,3797.18,4914
TA358002500,725327935346,358-0025-00,9,False,False,25.98,25.98,0
PMRUG13,708279009006,RUG 13,18,False,False,15.18,15.18,0
RUMAX9MAG10RD,736676907137,90713,10,False,False,24.77,24.77,0
RE27363,810070681616,R27363,0,False,False,657.83,657.83,0
RE85836,810070684358,R85836,0,False,False,426.3,426.3,0
RE85839,810070684372,R85839,0,False,False,426.3,426.3,0
PMAK-A23,708279014932,AK-A23,0,False,False,13.39,13.39,0
PMCZ-A7,708279014888,CZ-A7,5,False,False,17.31,17.31,0
PMDRM-A22,708279014574,DRM-A22,0,False,False,70.48,70.48,0
WC321,874218000943,321,0,False,False,7.78,7.78,9.95
HERR22MB16AS,727962703625,RR22MB16AS,2,False,False,194.11,194.11,0
GT88899,609728888992,12175,0,False,False,59.77,59.77,0
HK81000402,642230257054,81000402,0,False,False,465,465,0
HK207330,642230243347,207330,0,False,False,31,31,0
LP171552,030317012441,171552,0,False,True,1155.98,1040.98,0
LP120834,030317007706,120834,0,False,False,9.28,9.28,0
LP120974,030317007959,120974,0,False,False,34.24,34.24,0
LP171100,030317011345,171100,1,False,False,66.91,66.91,0
LP171108,030317011543,171108,0,False,False,66.91,66.91,0
LP171336,030317011826,171336,0,False,False,31.39,31.39,0
LP175120,030317019143,175120,0,False,False,76.31,76.31,0
LP175121,030317019105,175121,1,False,False,76.31,76.31,0
DEUP1050,848456001352,UP1050,0,False,False,12.5,12.5,0
EOEXPS3-4,672294600367,EXPS3-4,25,False,True,627.34,558.76,775
DERKT100,848456000003,RKT100,7,False,False,327.8,327.8,0
DD2107105177011,815604016070,21-071-05177-011,5,False,False,28,28,34
DD4215907365,818773021098,42-159-07365,0,False,False,1653,1653,1971
DERFTM16-DE,848456002977,RFTM16-DE,0,False,True,484,462,0
FN20-100502,845737013448,20-100502,3,False,False,28,28,36.99
EOVUDU5-25FFMD3,672294110118,VDU5-25FFMD3,0,False,False,1469.92,1469.92,2055
GL47458,764503027345,47458,0,False,False,19.2,19.2,0
DD2106705028011,815604016094,21-067-05028-011,3,False,False,28,28,34
DA409,810128161121,DA409,0,False,False,24,24,0
DA415,810128160971,DA415,3,False,False,40,40,0
DA424,810128161282,DA424,0,False,False,19,19,0
DA429,810128160209,DA429,12,False,False,149,149,199
DA403,810128161077,DA403,4,False,False,55,55,0
DA207,810128160964,DA207,9,False,False,59,59,0
DA307,810128160490,DA307,2,False,False,60,60,0
DA308,810128160506,DA308,0,False,False,60,60,0
DD0214515175055,815604015332,02-145-15175-055,0,False,False,1772,1772,2113
DD1307200160006,815604019569,13-072-00160-006,31,False,False,198,198,235
DB380-MAGE,815875012023,DB380-MAGE,5,False,False,17,17,20
DD0208811034,815604018197,02-088-11034,0,False,False,1684,1684,2007
FN66322-6,845737002534,66322-6,14,False,False,43,43,54.99
SVB22PL,062654702563,70256,2,False,False,747.53,747.53,0
SVB22MAGPL,062654705564,70556,2,False,False,747.53,747.53,0
SVA22PL,062654472565,47256,3,False,False,747.53,747.53,0
WV99503,604544631012,99503,0,False,False,31.23,31.23,0
WV99684,076683996848,99684,6,False,False,69.08,69.08,0
WV99694,076683996947,99694,0,False,False,47.97,47.97,0
BF19246,810021511252,19246,2,False,True,12500,11500,0
LSKIRAFMOB-20,682146858938,KIRAFMOB-20,0,False,False,433.7,433.7,0
LSKIRABS-12,682146858976,KIRABS-12,0,False,False,335.87,335.87,0
CSCGSHELIOS556D,850002123098,CGS-HELIOS556-DT,0,False,False,899.29,899.29,1050
WV48304,604544633658,48304,0,False,False,22.74,22.74,0
BGBPR34-308,043125308149,BPR34-308,1,False,True,2328.26,1958.26,2699.99
BGB14LM001C,043125016211,B14LM001C,2,False,False,825.98,825.98,979
FP12057,810065120571,12057,2,False,True,628,528,0
SS-2039,810013432794,SS-2039,0,False,False,791.2,791.2,989
FN20-100568,845737014506,20-100568,10,False,False,43,43,54.99
BR051-581490,023614853947,051581490,3,False,False,709,709,849.99
TAG39SSGB15,725327625995,1-G3B949G-15,3,False,False,246.26,246.26,0
WI511283291,048702022333,511283291,2,False,False,1009,1009,0
BR011-748205,023614853589,011748205,2,False,False,1639,1639,1879.99
WI512433292,048702024238,512433292,12,False,True,379,304,0
WNMEG17-5/4R,656813107674,3115,2,False,False,33.75,33.75,44.99
WI511252392,048702018749,511252392,0,False,False,799,799,0
WI535727294,048702020926,535727294,0,False,True,699,599,0
WI511303692,048702024054,511303692,0,False,True,919,719,0
SYCPX2TTORRDRG3,810099571196,CPX-2TTORRDRG3,0,False,False,189,189,0
SYCPX2CBSBRDRG3,810099570939,CPX-2CBSBRDRG3,0,False,False,189,189,0
SYCPX2CBPURDRG3,810099570922,CPX-2CBPURDRG3,0,False,False,189,189,0
SYDVG-1CBPK,810099571615,DVG-1CBPK,0,False,False,194,194,223
SYDVG-1CBDE,810099571660,DVG-1CBDE,0,False,False,194,194,223
DALT311,810128160346,LT311,0,False,False,59,59,0
SYDVG-1TTSB,810099571738,DVG-1TTSB,0,False,False,194,194,223
DALT315,810128160377,LT315,0,False,False,59,59,0
CD930.315,8053800943987,930.315,0,False,False,276.26,276.26,0
HK81000352,642230260917,81000352,0,False,False,1209,1209,1439
WV49049,076683490490,49049,0,False,False,12.3,12.3,0
WV49322,076683493224,49322,0,False,False,28.58,28.58,0
RUK1022-LVT-22,736676311675,31167,0,False,False,324.99,324.99,0
WBMCU03N280AR6B,747115449385,MCU03N280AR6B,2,False,False,1676.92,1676.92,1949
WC2B,874218000752,2B,0,False,False,6.22,6.22,7.95
WCTR-GIFH,811826021724,TR-GIFH,0,False,False,8.56,8.56,10.95
FN98521-2,845737013622,98521-2,12,False,False,2950,2950,3399
BR011-706205,023614997566,011706205,0,False,False,1709,1709,1949.99
BR018-2473009,023614744382,0182473009,0,True,False,2799,2799,0
WI512426690,048702022548,512426690,0,False,True,389,339,0
WI512426691,048702022555,512426691,7,False,True,389,339,0
WI512426692,048702022562,512426692,3,False,True,389,339,0
WI512426292,048702022500,512426292,8,False,False,389,389,0
BF18479,810021510453,18479,0,False,False,5442,5442,6448
BR018-725304,023614849353,018725304,0,False,False,1969,1969,2299.99
WI535720299,048702023064,535720299,5,False,True,469,369,0
WV49305,076683493057,49305,0,False,False,28.58,28.58,0
WI535757299,048702022135,535757299,5,False,False,559,559,0
KRKV45-CORG15,811607036916,KV45-CORG15,1,False,True,1839.99,1655.991,2119.99
IWTS12G-LH,818004022733,TS12G-LH,0,False,False,1120,1120,1288.99
IWGAR71,818004022634,GAR71,2,False,False,1584,1584,1821.99
BEJRTXVA319,082442941011,JRTXVA319,3,False,False,1170,1170,1449
BEJRT1X409,082442932880,JRT1X409,0,False,False,570,570,699
BEJRTAC316IT,082442916705,JRTAC316IT,0,False,False,1885,1885,2249
BEJRTXB415,082442859415,JRTXB415,0,False,False,770,770,929
WI535711299,048702023217,535711299,9,False,True,559,459,0
WI511290292,048702022708,511290292,0,False,False,899,899,0
WI511290692,048702023118,511290692,0,False,True,899,699,0
WI511288291,048702022586,511288291,0,False,False,899,899,0
WI535773299,048702022999,535773299,4,False,False,599,599,0
WI535773228,048702023033,535773228,2,False,False,599,599,0
WV49306,076683493064,49306,0,False,False,20.51,20.51,0
SUHD1-R-PRO,084871330046,HD1-R-PRO,0,False,False,172,172,215
HK205586,642230150805,205586,0,False,False,119,119,0
WI535740226,048702017230,535740226,3,False,False,689,689,0
WI535705294,048702020940,535705294,2,False,True,649,539,0
BEJRTXWV312/20,082442979212,JRTXWV312/20,0,False,False,960,960,1149
BEJRTXWV313/20,082442979229,JRTXWV313/20,2,False,False,960,960,1149
EU390825,741566906916,390825,1,False,False,285,285,349
TRAC22040,719307616554,AC22040,5,False,False,226.53,226.53,0
CN8010631400,840290504075,801-06314-00,0,False,True,2037.99,1794.99,2299.99
YHM-2175-MB-28,841812101710,YHM-2175-MB-28,0,True,False,422.75,422.75,549.95
TI1911DUTYSS45R,723551443880,10100533,0,False,False,600.99,600.99,689.99
BNSD-123304CTUS,840225707939,SD-123304-CT-US,0,False,False,680,680,800
BNSD-123040-US,840225706529,SD-123040-US,0,True,False,660,660,775
SISOT61DVO,798681676231,SOT61DVO,0,False,False,1769.56,1769.56,2199.99
LSHMA60703+,682146375237,HMA60703+,3,False,False,455.43,455.43,0
LSHMA60702+,682146375114,HMA60702+,5,False,False,455.43,455.43,0
CN8010119200,840290520273,801-01192-00,2,False,False,1300.99,1300.99,1548.99
SISOK4K601,798681644803,SOK4K601,5,False,False,456.51,456.51,599.99
SISOR21000,798681662470,SOR21000,34,False,False,608.99,608.99,799.99
BT2-RM641,725327633587,2-RM641,0,False,False,417.39,417.39,0
CVCR3981,043125039814,CR3981,2,False,False,669,669,749
SS-2028,810120310367,SS-2028,0,False,False,799.2,799.2,999
BR018-730203,023614855385,018730203,0,False,False,1969,1969,2299.99
AD65005,850036491453,65005,0,False,False,650,650,799.99
CD440.169,8053800946308,440.169,0,False,False,412.88,412.88,0
CN8010632400,840290520556,801-06324-00,0,False,False,1762.99,1762.99,2099.99
CN8010310600,840290520433,801-03106-00,0,False,False,1931.99,1931.99,2299.99
RIPA12H26MAX,812285027814,PA12H26MAX,0,False,False,255.65,255.65,0
WB3WRXP65CMR4B,747115451517,3WRXP65CMR4B,2,False,True,1011.96,899.96,1149
WB3WRXP280AR6B,747115451562,3WRXP280AR6B,1,False,False,1011.96,1011.96,1149
BR011-9075005,023614855392,0119075005,15,False,False,1799,1799,2099.99
GL65282,764503050404,65282,0,False,False,19.2,19.2,0
LP117607,030317176075,117607,0,False,False,61.33,61.33,0
RE84223,810070689988,R84223,0,False,False,687.23,687.23,0
BGB14LM801L,043125017546,B14LM801L,3,False,False,880.3,880.3,1029.99
SS-2079,810120313429,SS-2079,2,False,False,799.2,799.2,999
SS-2079-H,810120313399,SS-2079-H,0,False,False,1023.2,1023.2,1279
LP184762,030317039400,184762,0,False,False,505.74,505.74,699.99
LP185236,030317040468,185236,0,False,False,106.72,106.72,0
CD930.344,8053800946360,930.344,0,False,False,403.77,403.77,0
LP176614,030317021320,176614,1,False,False,1782.48,1782.48,2649.99
LP185070,030317040291,185070,2,False,False,1706.11,1706.11,2299.99
MRBFR460SW5,761226090670,BFR460SW5,23,False,True,1192.49,999.99,0
SFHL916556GLC,706397976439,HL916556GLC,4,False,False,1547,1547,0
TATX22CBF10,725327941705,1-TX22131F-10,0,False,False,281.74,281.74,0
AIBN1042LRF2K,658175123781,BN1042LRF2K,5,False,False,371.74,371.74,479
LWICDIR5TG16ML,852993007791,ICDIR5TG16ML,2,False,False,1517.39,1517.39,1875
BF18953,810021511689,18953,4,False,False,8150,8150,9699
BF19614,810021511696,19614,1,False,False,8150,8150,9699
LSHCBN7MMPRCKA,682146883732,HCBN7MMPRCKA,0,False,False,911.96,911.96,0
LSHGP27MMPRCB,682146883749,HGP27MMPRCB,4,False,False,629.35,629.35,0
WA5220302,723364224652,5220302,4,False,True,419,319,0
LSHGP27MMPRCG,682146883756,HGP27MMPRCG,3,False,False,629.35,629.35,0
TS23149,713780231495,23149,4,False,False,336.95,336.95,0
TS33138,713780331386,33138,2,False,False,619.55,619.55,0
TS33164,713780331645,33164,2,False,False,684.77,684.77,0
TS33170,713780331706,33170,0,False,False,684.77,684.77,0
TS35221,713780352213,35221,3,False,False,663.03,663.03,0
LSHWH762,682146892468,HWH762,0,False,False,542.39,542.39,0
TY555146,839665007815,555146,1,False,False,561.77,561.77,0
KRKVAMX2K10FD00,811607032987,KVA-MX2K10FD00,4,False,False,21.44,21.44,0
BU200202,000381002020,200202,10,False,False,995.46,995.46,1199.99
TY550431,810012511735,550431,0,False,False,468.03,468.03,0
CVCR3961,043125039616,CR3961,4,False,True,719,683.05,824
RUMAX-9SSARD,736676907458,90745,8,False,False,111.09,111.09,0
TRCR1028C290050,719307620285,CR1028-C-2900050,3,False,False,1367.53,1367.53,0
SS-1090-H,810120313320,SS-1090-H,0,False,False,1007.2,1007.2,1259
BF19612,810021511672,19612,0,False,False,8150,8150,9699
FN66-100837,845737015169,66-100837,2,False,False,807,807,929
WBP00252706,876430009834,P00252706,1,False,False,46.18,46.18,0
WBPS0252150,876430004532,PS0252150,0,False,False,46.18,46.18,0
EU390507,741566904158,390507,0,False,False,32,32,40
EU390502,741566904165,390502,0,False,False,32,32,40
EU770134,741566904134,770134,0,False,False,365,365,459
EU770125,741566103599,770125,0,False,False,299,299,369
TRTA02D100393,719307308213,TA02-D-100393,4,False,False,1059.57,1059.57,0
CI920.425,8053800943871,920.425,10,False,True,1254.83,1194.83,0
DB1718O001,810035755529,DB1718O001,9,False,False,616,616,739
CD440.178,8053800946711,440.178,0,False,False,508,508,0
CD440.179,8053800946728,440.179,1,False,False,484.73,484.73,0
TRAC11032,719307313200,AC11032,0,False,False,92.84,92.84,0
TD391050,040589030050,R391050,12,False,False,361.71,361.71,0
BASTB-22LR,855959005725,BASTB-22LR,1,False,False,237.54,237.54,0
BASTB-380ACP,855959009433,BASTB-380ACP,0,False,False,237.54,237.54,0
LP179702,030317026424,179702,4,False,False,1484.2,1484.2,1999.99
DD2808812065006,818773021111,28-088-12065-006,4,False,False,114,114,136
CAMA2277,787450866515,MA2277,2,False,False,28.82,28.82,0
SFSTV916556YPLC,706397969967,STV916556YPLC,0,False,False,906,906,0
HNH006GCD,619835060846,H006GCD,26,False,False,1621.74,1621.74,0
HNH004TR,619835016744,H004TR,11,False,False,1130.43,1130.43,0
YHM-2189-32,841812101949,YHM-2189-32,7,False,False,52,52,67.25
YHM-4445-24,841812101826,YHM-4445-24,0,False,False,59.25,59.25,76.5
YHM-8027,841812101895,YHM-8027,4,False,False,116,116,149.75
KRKV90-CAP21,810237023181,KV90-CAP21,5,False,True,1303.99,1173.591,1499.99
WV48340,076683483409,48340,0,False,False,26.76,26.76,0
EU395070,741566906244,395070,1,False,True,758,659.99,949
TRTA31D100553,719307311817,TA31-D-100553,0,False,False,1534.55,1534.55,0
TRGL201C600650,719307211179,GL201-C-600650,0,False,False,99.24,99.24,0
QQSILPCQUICK86,850035705421,SIL-PC-QUICKIE-86,0,False,False,637.5,637.5,800
FN20-100706,845737015794,20-100706,5,False,False,32,32,39.99
FN66-101413,845737016272,66-101413,0,False,False,433,433,499
LSHCSL65CRTAN,682146880441,HCSL65CRTAN,2,False,False,911.96,911.96,0
PF02041,847313020413,02041,3,False,True,1954,1858.8,2248
DD0212811090055,818773023139,02-128-11090-055,1,False,False,2040,2040,2433
EU390119,741566904189,390119,1,False,False,31,31,39
WI512446691,048702025433,512446691,5,False,True,379,329,0
WI512447292,048702025464,512447292,0,False,True,349,299,0
WI512449691,048702025617,512449691,0,False,True,349,299,0
WI512449692,048702025624,512449692,3,False,True,349,299,0
WI512452290,048702025792,512452290,0,False,False,409,409,0
SI8900268,798681631803,8900268,0,False,False,404,404,0
SM3015318,022188890501,3015318,10,False,False,29.41,29.41,0
TS98765,713780987651,98765,3,False,True,879.99,779.99,0
SFXDME5510,706397951863,XDME5510,0,False,False,23.53,23.53,0
HEBR22B16HSWB10,727962708095,BR226B16HSWB10,0,False,False,275.48,275.48,0
DD0212811090067,818773023146,02-128-11090-067,0,False,False,1954,1954,2330
BU200531,000381005311,200531,8,False,False,433.34,433.34,559.99
WBMAM01N303WL8B,747115440283,MAM01N303WL8B,1,False,False,1716.86,1716.86,1999
KRKV10-PFD30,811607033557,KV10-PFD30,1,False,True,1183.99,1065.591,1369.99
SV555S12,011356187482,18748,3,False,False,749.64,749.64,0
RGOA007,859383006884,OA007,0,False,False,80.5,80.5,0
RGODTM001,859383006983,ODTM001,0,False,False,130,130,0
CN8010622700,696528091967,801-06227-00,0,False,False,2476.99,2476.99,2949.99
CN8010622600,696528091950,801-06226-00,0,False,False,2476.99,2476.99,2949.99
CN8010622500,696528091943,801-06225-00,0,False,False,2476.99,2476.99,2949.99
MB89030,015813890304,89030,2,False,False,396.03,396.03,0
CN8011201400,696528095934,801-12014-00,0,False,False,857.99,857.99,979.99
CN8100001809,696528095217,810-00018-09,0,False,False,20.99,20.99,29.99
CN8100001804,691328233760,810-00018-04,0,False,False,26.99,26.99,39.99
SI8900999,798681666089,8900999,8,False,False,38,38,0
CVPR6223NSC,043125262236,PR6223NSC,0,False,False,684.51,684.51,809
TAG3C9BSVL,725327934462,1-G3C939VL,0,False,False,280.7,280.7,0
CZ91265,806703912653,91265,7,False,False,1864,1864,0
PF02064,847313020642,02064,0,False,True,2062,1961.07,2371
LSHWH300,682146399738,HWH300,0,False,False,564.13,564.13,0
WBVHH653WR8B,747115454013,VHH653WR8B,0,False,False,718.22,718.22,0
WI535766226,048702021916,535766226,2,False,False,529,529,0
TY550209,839665002261,550209,0,False,False,1213.28,1213.28,0
CD930.332,8053800945059,930.332,0,False,False,403.77,403.77,0
CH13535,678958135350,13535,4,False,False,461.8,461.8,0
SV110TH3006,011356580382,58038,0,False,False,485,485,0
SV110TH300WSM,011356580405,58040,0,False,False,485,485,0
SV110TH7MAG,011356580412,58041,0,False,False,485,485,0
SV110TH300WIN,011356580436,58043,0,False,False,485,485,0
WI511317690,048702026409,511317690,0,False,False,999,999,0
WCNU2065CM22-KR,810129403213,NULA20-65CM22RT8-KR,1,False,False,2314.32,2314.32,2995
KRKV45-CBL22,810237023228,KV45-CBL22,2,False,True,1319.99,1187.991,1519.99
KRKV10-CFD22,810237024669,KV10-CFD22,2,False,True,1343.99,1209.591,1549.99
KRKV10-CAL22,810237024720,KV10-CAP22,2,False,True,1343.99,1209.591,1549.99
SP0011300095BLK,811452026308,011300095-BLK,0,False,False,1375,1375,1745
KRKV90-CFD22,810237023136,KV90-CFD22,3,False,True,1343.99,1209.591,1549.99
KRKV10-CAL21,810237024713,KV10-CAP21,0,False,True,1303.99,1173.591,1499.99
SP0011710107BLK,811452028890,0011710107-BLK,0,False,False,1694,1694,2050
SP0011710107FDE,811452028906,0011710107-FDE,0,False,True,1694,1594,2050
SFXDM4501TB-KIT,706397962913,XDM4501TB-KIT,0,False,False,88.89,88.89,0
KRKV90-CBL21,810237023099,KV90-CBL21,2,False,True,1279.99,1151.991,1479.99
KRKV45-CBL21,810237023211,KV45-CBL21,3,False,True,1279.99,1151.991,1479.99
KRKV45-CFD21,810237023242,KV45-CFD21,2,False,True,1303.99,1173.591,1499.99
PF01941,847313019417,01941,0,False,True,1912,1818.33,2199
AITIWST5625A,658175123453,TIWST5625A,3,False,False,2219.57,2219.57,2695
WBVYT350NR0O,747115452606,VYT350NR0O,5,False,False,454.58,454.58,0
AITIWST5335A,658175123446,TIWST5335A,2,False,False,1725,1725,2095
HP3095TS,752334900753,3095TS,0,False,False,271.74,271.74,0
HP916WHSP,752334900746,916 WHSP,2,False,True,185.71,170,0
SS-4083,810013439205,SS-4083,2,False,False,679.15,679.15,799
WBMDX01N416WR8B,747115440993,MDX01N416WR8B,0,False,False,2395.94,2395.94,2799
WBMAM01N303WR8B,747115440214,MAM01N303WR8B,0,False,False,1716.86,1716.86,1999
WBMAX01N28MOR8B,747115454082,MAX01N28MOR8B,1,False,False,2236.16,2236.16,2599
WI535711289,048702008764,535711289,21,False,True,559,399,0
WI535737289,048702015977,535737289,4,False,True,649,499,0
WI535720294,048702017964,535720294,5,False,True,469,369,0
WI535757294,048702020919,535757294,5,False,False,559,559,0
RI54172,4806015541721,54172,0,False,False,15.56,15.56,0
TRMROC2200053,719307616035,MRO-C-2200053,6,False,False,651.4,651.4,0
